#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	stats
#open	2021-05-19-21-32-00
#fields	ts	peer	mem	pkts_proc	bytes_recv	pkts_dropped	pkts_link	pkt_lag	events_proc	events_queued	active_tcp_conns	active_udp_conns	active_icmp_conns	tcp_conns	udp_conns	icmp_conns	timers	active_timers	files	active_files	dns_requests	active_dns_requests	reassem_tcp_size	reassem_file_size	reassem_frag_size	reassem_unknown_size
#types	time	string	count	count	count	count	count	interval	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count
1621459980.059308	zeek	99	329909	284381558	12312	0	0.000354	35162	35162	0	1	0	0	8790	0	8793	28	0	0	0	0	0	0	0	0
1621459981.059325	zeek	99	328481	283149820	13179	0	0.000348	34963	34962	0	1	0	0	8740	0	8767	29	0	0	0	0	0	0	0	0
1621459982.059395	zeek	99	323790	279106980	9470	0	0.000351	34798	34798	0	1	0	0	8699	0	8702	29	0	0	0	0	0	0	0	0
1621459983.059425	zeek	99	335950	289588098	12702	0	0.000304	36942	36942	0	1	0	0	9235	0	9238	29	0	0	0	0	0	0	0	0
1621459984.068688	zeek	99	350147	301826714	12623	0	0.000503	38386	38386	0	1	0	0	9596	0	9599	29	0	0	0	0	0	0	0	0
1621459985.068703	zeek	99	335242	288977802	12098	0	0.000332	36522	36522	0	1	0	0	9130	0	9133	29	0	0	0	0	0	0	0	0
1621459986.068772	zeek	99	327754	282523948	11729	0	0.000357	35250	35250	0	1	0	0	8812	0	8815	29	0	0	0	0	0	0	0	0
1621459987.068837	zeek	99	322117	277664052	12699	0	0.000370	34798	34798	0	1	0	0	8699	0	8702	29	0	0	0	0	0	0	0	0
1621459988.078967	zeek	99	336561	290115582	13782	0	0.000389	36590	36590	0	1	0	0	9147	0	9150	29	0	0	0	0	0	0	0	0
1621459989.078978	zeek	99	342663	295374704	11720	0	0.000301	38102	38102	0	1	0	0	9525	0	9528	29	0	0	0	0	0	0	0	0
1621459990.079010	zeek	99	319303	275239186	11274	0	0.000344	35118	35118	0	1	0	0	8779	0	8782	29	0	0	0	0	0	0	0	0
1621459991.079060	zeek	99	313510	270244818	12044	0	0.000335	33689	33690	0	1	0	0	8422	0	8447	28	0	0	0	0	0	0	0	0
1621459992.079108	zeek	99	332627	286724474	11484	0	0.000328	36758	36758	0	1	0	0	9189	0	9192	28	0	0	0	0	0	0	0	0
1621459993.079193	zeek	99	321238	276906354	10994	0	0.000400	35186	35186	0	1	0	0	8796	0	8799	28	0	0	0	0	0	0	0	0
1621459994.079248	zeek	99	324828	280001736	13599	0	0.000354	35182	35182	0	1	0	0	8795	0	8798	28	0	0	0	0	0	0	0	0
1621459995.079284	zeek	99	329673	284177324	13112	0	0.000489	35290	35290	0	1	0	0	8822	0	8825	28	0	0	0	0	0	0	0	0
1621459996.079294	zeek	99	290176	250131712	10733	0	0.000344	31158	31158	0	1	0	0	7789	0	7792	28	0	0	0	0	0	0	0	0
1621459997.079374	zeek	99	291939	251650616	10827	0	0.000350	31230	31230	0	1	0	0	7807	0	7810	28	0	0	0	0	0	0	0	0
1621459998.079400	zeek	99	311329	268365598	10089	0	0.000339	33858	33858	0	1	0	0	8464	0	8467	28	0	0	0	0	0	0	0	0
1621459999.079451	zeek	99	302664	260895566	8887	0	0.000364	32034	32034	0	1	0	0	8008	0	8011	28	0	0	0	0	0	0	0	0
1621460000.079517	zeek	99	265792	229112704	10512	0	0.000349	28870	28870	0	1	0	0	7217	0	7220	28	0	0	0	0	0	0	0	0
1621460001.079569	zeek	99	344200	296699598	12676	0	0.000337	38339	38338	0	1	0	0	9584	0	9611	29	0	0	0	0	0	0	0	0
1621460002.079663	zeek	99	299625	258276750	11867	0	0.000354	33354	33354	0	1	0	0	8338	0	8341	29	0	0	0	0	0	0	0	0
1621460003.241030	zeek	99	299118	257838914	9715	0	0.000765	32798	32798	0	1	0	0	8199	0	8202	29	0	0	0	0	0	0	0	0
1621460004.062788	zeek	99	273595	235838890	9138	0	0.027265	28804	28804	0	0	0	0	7199	0	7200	0	0	0	0	0	0	0	0	0
#close	2021-05-19-21-33-24
