#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	stats
#open	2021-05-19-21-50-54
#fields	ts	peer	mem	pkts_proc	bytes_recv	pkts_dropped	pkts_link	pkt_lag	events_proc	events_queued	active_tcp_conns	active_udp_conns	active_icmp_conns	tcp_conns	udp_conns	icmp_conns	timers	active_timers	files	active_files	dns_requests	active_dns_requests	reassem_tcp_size	reassem_file_size	reassem_frag_size	reassem_unknown_size
#types	time	string	count	count	count	count	count	interval	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count
1621461073.785409	zeek	99	293287	252812592	10465	0	0.000362	25655	25655	0	1	0	0	6413	0	6416	29	0	0	0	0	0	0	0	0
1621461074.788300	zeek	99	241412	208097144	8260	0	0.000544	21110	21110	0	1	0	0	5277	0	5303	29	0	0	0	0	0	0	0	0
1621461075.812275	zeek	99	283252	244162422	9701	0	0.000549	25583	25583	0	1	0	0	6395	0	6398	29	0	0	0	0	0	0	0	0
1621461076.840557	zeek	99	333437	287422694	12365	0	0.000468	28950	28950	0	1	0	0	7237	0	7240	29	0	0	0	0	0	0	0	0
1621461077.840569	zeek	99	306633	264316844	9706	0	0.000482	27547	27547	0	1	0	0	6886	0	6889	29	0	0	0	0	0	0	0	0
1621461078.840614	zeek	99	263125	226813750	9056	0	0.000405	23618	23618	0	1	0	0	5904	0	5907	29	0	0	0	0	0	0	0	0
1621461079.840624	zeek	99	251351	216663760	7800	0	0.000338	21991	21991	0	1	0	0	5497	0	5500	29	0	0	0	0	0	0	0	0
1621461080.842626	zeek	99	318824	274826288	11499	0	0.000748	28246	28246	0	1	0	0	7061	0	7064	29	0	0	0	0	0	0	0	0
1621461081.842695	zeek	99	306811	264470280	8971	0	0.000523	26959	26959	0	1	0	0	6739	0	6742	29	0	0	0	0	0	0	0	0
1621461082.844979	zeek	99	311981	268927622	11435	0	0.000537	27590	27590	0	1	0	0	6897	0	6900	29	0	0	0	0	0	0	0	0
1621461083.845009	zeek	99	300826	259311210	11324	0	0.000354	26147	26147	0	1	0	0	6536	0	6539	29	0	0	0	0	0	0	0	0
1621461084.845094	zeek	99	252040	217258480	8088	0	0.000351	22361	22362	0	1	0	0	5590	0	5615	28	0	0	0	0	0	0	0	0
1621461085.845109	zeek	99	332019	286200378	12626	0	0.000342	29302	29302	0	1	0	0	7325	0	7328	28	0	0	0	0	0	0	0	0
1621461086.845194	zeek	99	322328	277846736	11587	0	0.000345	28554	28554	0	1	0	0	7138	0	7141	28	0	0	0	0	0	0	0	0
1621461087.845200	zeek	99	330976	285300510	11920	0	0.000323	29011	29011	0	1	0	0	7252	0	7255	28	0	0	0	0	0	0	0	0
1621461088.845223	zeek	99	332320	286459840	11770	0	0.000335	29694	29694	0	1	0	0	7423	0	7426	28	0	0	0	0	0	0	0	0
1621461089.845271	zeek	99	330554	284936746	10771	0	0.000338	29747	29747	0	1	0	0	7436	0	7439	28	0	0	0	0	0	0	0	0
1621461090.845280	zeek	99	338881	292115422	11891	0	0.000336	29918	29918	0	1	0	0	7479	0	7482	28	0	0	0	0	0	0	0	0
1621461091.849881	zeek	99	271880	234359758	10251	0	0.001148	24155	24155	0	1	0	0	6038	0	6041	28	0	0	0	0	0	0	0	0
1621461092.849914	zeek	99	327536	282336032	11102	0	0.000375	29102	29102	0	1	0	0	7275	0	7278	28	0	0	0	0	0	0	0	0
1621461093.849973	zeek	99	350464	302099166	11375	0	0.000357	31995	31995	0	1	0	0	7998	0	8001	28	0	0	0	0	0	0	0	0
1621461094.850060	zeek	99	316812	273091944	11766	0	0.000369	27731	27730	0	1	0	0	6932	0	6959	29	0	0	0	0	0	0	0	0
1621461095.850108	zeek	99	314697	271268012	11450	0	0.000373	27891	27891	0	1	0	0	6972	0	6975	29	0	0	0	0	0	0	0	0
1621461096.850179	zeek	99	342118	294905716	12865	0	0.000376	30658	30658	0	1	0	0	7664	0	7667	29	0	0	0	0	0	0	0	0
1621461097.917712	zeek	99	288721	248877502	10881	0	0.000756	25202	25202	0	1	0	0	6300	0	6303	29	0	0	0	0	0	0	0	0
1621461098.917775	zeek	99	307966	265466692	9890	0	0.000355	27018	27018	0	1	0	0	6754	0	6757	29	0	0	0	0	0	0	0	0
1621461099.917826	zeek	99	291413	251197204	9916	0	0.000374	25919	25919	0	1	0	0	6479	0	6482	29	0	0	0	0	0	0	0	0
1621461100.918571	zeek	99	269636	232426232	10022	0	0.000753	24130	24130	0	1	0	0	6032	0	6035	29	0	0	0	0	0	0	0	0
1621461101.929676	zeek	99	305600	263426398	8447	0	0.000519	27211	27211	0	1	0	0	6802	0	6805	29	0	0	0	0	0	0	0	0
1621461102.938624	zeek	99	330962	285289244	12788	0	0.000470	29582	29582	0	1	0	0	7395	0	7398	29	0	0	0	0	0	0	0	0
1621461103.938653	zeek	99	280905	242139308	9575	0	0.000325	25015	25015	0	1	0	0	6253	0	6256	29	0	0	0	0	0	0	0	0
1621461104.938661	zeek	99	311389	268417318	9367	0	0.000390	27921	27922	0	1	0	0	6980	0	7005	28	0	0	0	0	0	0	0	0
1621461105.938742	zeek	99	316987	273241992	11387	0	0.000367	28123	28123	0	1	0	0	7030	0	7033	28	0	0	0	0	0	0	0	0
1621461106.938826	zeek	99	341055	293989410	10138	0	0.000349	31146	31146	0	1	0	0	7786	0	7789	28	0	0	0	0	0	0	0	0
1621461107.979043	zeek	99	294597	253941812	10412	0	0.000485	26039	26039	0	1	0	0	6509	0	6512	28	0	0	0	0	0	0	0	0
1621461108.979120	zeek	99	313394	270145628	9209	0	0.000370	28106	28106	0	1	0	0	7026	0	7029	28	0	0	0	0	0	0	0	0
1621461109.979271	zeek	99	316407	272742032	10298	0	0.000491	27814	27814	0	1	0	0	6953	0	6956	28	0	0	0	0	0	0	0	0
1621461110.979340	zeek	99	333311	287314082	12991	0	0.000333	29234	29234	0	1	0	0	7308	0	7311	28	0	0	0	0	0	0	0	0
1621461111.979407	zeek	99	308098	265579674	10543	0	0.000351	27358	27358	0	1	0	0	6839	0	6842	28	0	0	0	0	0	0	0	0
1621461112.993060	zeek	99	260671	224698402	9474	0	0.000586	23454	23454	0	1	0	0	5863	0	5866	28	0	0	0	0	0	0	0	0
1621461113.993144	zeek	99	350877	302455172	12255	0	0.000364	31742	31742	0	1	0	0	7935	0	7938	28	0	0	0	0	0	0	0	0
1621461115.010149	zeek	99	311030	268107860	12281	0	0.000586	27963	27962	0	1	0	0	6990	0	7017	29	0	0	0	0	0	0	0	0
1621461116.014503	zeek	99	318724	274739286	12777	0	0.000754	28398	28398	0	1	0	0	7099	0	7102	29	0	0	0	0	0	0	0	0
1621461117.024726	zeek	99	327007	281880034	11643	0	0.000476	29094	29094	0	1	0	0	7273	0	7276	29	0	0	0	0	0	0	0	0
1621461118.024774	zeek	99	347920	299906238	11531	0	0.000362	31990	31990	0	1	0	0	7997	0	8000	29	0	0	0	0	0	0	0	0
1621461119.024802	zeek	99	318751	274763362	11701	0	0.000432	27850	27850	0	1	0	0	6962	0	6965	29	0	0	0	0	0	0	0	0
1621461120.024861	zeek	99	333955	287868408	13568	0	0.000372	29554	29554	0	1	0	0	7388	0	7391	29	0	0	0	0	0	0	0	0
1621461121.024877	zeek	99	319570	275469340	10506	0	0.000398	27962	27962	0	1	0	0	6990	0	6993	29	0	0	0	0	0	0	0	0
1621461122.024967	zeek	99	340660	293648118	13155	0	0.000343	30018	30018	0	1	0	0	7504	0	7507	29	0	0	0	0	0	0	0	0
1621461123.152098	zeek	99	285416	246028592	10110	0	0.000576	24878	24878	0	1	0	0	6219	0	6222	29	0	0	0	0	0	0	0	0
1621461124.152182	zeek	99	345691	297984840	11689	0	0.000352	30678	30678	0	1	0	0	7669	0	7672	29	0	0	0	0	0	0	0	0
1621461125.153874	zeek	99	317939	274063418	11820	0	0.000747	28041	28042	0	1	0	0	7010	0	7035	28	0	0	0	0	0	0	0	0
1621461126.153885	zeek	99	331013	285332404	8688	0	0.000373	29930	29930	0	1	0	0	7482	0	7485	28	0	0	0	0	0	0	0	0
1621461127.153888	zeek	99	333913	287833006	12245	0	0.000329	29818	29818	0	1	0	0	7454	0	7457	28	0	0	0	0	0	0	0	0
1621461128.153990	zeek	99	312901	269719860	10798	0	0.000528	27822	27822	0	1	0	0	6955	0	6958	28	0	0	0	0	0	0	0	0
1621461129.154043	zeek	99	316807	273087634	12420	0	0.000369	27746	27746	0	1	0	0	6936	0	6939	28	0	0	0	0	0	0	0	0
1621461130.154103	zeek	99	336582	290132882	12657	0	0.000339	29870	29870	0	1	0	0	7467	0	7470	28	0	0	0	0	0	0	0	0
1621461131.154108	zeek	99	300321	258876702	9965	0	0.000348	26938	26938	0	1	0	0	6734	0	6737	28	0	0	0	0	0	0	0	0
1621461132.154176	zeek	99	347455	299505408	9986	0	0.000344	31022	31022	0	1	0	0	7755	0	7758	28	0	0	0	0	0	0	0	0
1621461133.154201	zeek	99	341385	294273870	11140	0	0.000346	30510	30510	0	1	0	0	7627	0	7630	28	0	0	0	0	0	0	0	0
1621461134.154238	zeek	99	314609	271192156	11815	0	0.000421	28314	28314	0	1	0	0	7078	0	7081	28	0	0	0	0	0	0	0	0
1621461135.154240	zeek	99	330816	285163392	10731	0	0.000333	29547	29546	0	1	0	0	7386	0	7413	29	0	0	0	0	0	0	0	0
1621461136.154288	zeek	99	274374	236509586	9707	0	0.000327	24430	24430	0	1	0	0	6107	0	6110	29	0	0	0	0	0	0	0	0
1621461137.195595	zeek	99	316530	272848860	11518	0	0.000510	28598	28598	0	1	0	0	7149	0	7152	29	0	0	0	0	0	0	0	0
1621461138.195752	zeek	99	257152	221664222	7905	0	0.000687	23010	23010	0	1	0	0	5752	0	5755	29	0	0	0	0	0	0	0	0
1621461139.387637	zeek	99	323686	279016530	13049	0	0.000541	28310	28310	0	1	0	0	7077	0	7080	29	0	0	0	0	0	0	0	0
1621461140.387704	zeek	99	330343	284755666	11760	0	0.000351	29202	29202	0	1	0	0	7300	0	7303	29	0	0	0	0	0	0	0	0
1621461141.387757	zeek	99	334924	288703686	11554	0	0.000335	29354	29354	0	1	0	0	7338	0	7341	29	0	0	0	0	0	0	0	0
1621461142.387757	zeek	99	255852	220544424	8001	0	0.000349	22466	22466	0	1	0	0	5616	0	5619	29	0	0	0	0	0	0	0	0
1621461143.407672	zeek	99	237806	204987970	7981	0	0.000544	20898	20898	0	1	0	0	5224	0	5227	29	0	0	0	0	0	0	0	0
1621461144.409769	zeek	99	264391	227905042	7948	0	0.000585	23634	23634	0	1	0	0	5908	0	5911	29	0	0	0	0	0	0	0	0
1621461145.409865	zeek	99	299617	258269052	9707	0	0.000353	27157	27158	0	1	0	0	6789	0	6814	28	0	0	0	0	0	0	0	0
1621461146.495329	zeek	99	258373	222717526	8821	0	0.000588	23490	23490	0	1	0	0	5872	0	5875	28	0	0	0	0	0	0	0	0
1621461147.521002	zeek	99	315533	271989446	10797	0	0.000542	28258	28258	0	1	0	0	7064	0	7067	28	0	0	0	0	0	0	0	0
1621461148.046345	zeek	99	146582	126353684	6076	0	0.000641	12724	12724	0	0	0	0	3179	0	3181	0	0	0	0	0	0	0	0	0
#close	2021-05-19-21-52-28
